id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category
11980,Name_818,67.0,50000.0,2024-02-15,Finance,5353.0,"Street 89, City 21",8529422819.0,email_272@example.com,18,low
11981,Name_166,54.0,70000.0,2024-10-05,IT,4615.0,"Street 90, City 43",5508418368.0,email_687@example.com,18,medium
11982,Name_791,55.0,60000.0,2018-06-27,Marketing,7203.0,"Street 94, City 22",3105702000.0,email_328@example.com,18,medium
11983,Name_59,18.0,60000.0,2024-07-07,Marketing,3883.0,"Street 2, City 11",5722401726.0,email_35@example.com,17,medium
11984,Name_602,56.0,60000.0,2022-10-08,Unknown,4453.0,"Street 43, City 42",5239371558.0,email_444@example.com,18,medium
11985,Name_883,44.0,70000.0,2016-06-27,Marketing,2070.0,"Street 77, City 2",9041006368.0,email_799@example.com,17,medium
11986,Name_843,53.0,60000.0,2018-12-30,Marketing,3334.0,"Street 94, City 8",7782288909.0,email_500@example.com,17,medium
11987,Name_924,49.0,50000.0,2021-06-12,HR,2215.0,"Street 17, City 42",8914439653.0,email_481@example.com,18,low
11988,Name_504,58.0,60000.0,2021-10-05,HR,1406.0,"Street 65, City 42",5212410851.0,email_48@example.com,18,medium
11989,Name_706,32.0,60000.0,2016-06-26,HR,1770.0,"Street 30, City 40",4914232973.0,email_979@example.com,18,medium
11990,Name_123,48.0,60000.0,2018-08-03,Marketing,2113.0,"Street 30, City 11",5896300915.0,email_474@example.com,18,medium
11991,Name_648,23.0,70000.0,2020-09-08,Unknown,3047.0,"Street 42, City 39",1231011610.0,email_769@example.com,18,medium
11992,Name_413,42.0,50000.0,2020-04-02,IT,9087.0,"Street 76, City 29",1891576798.0,email_136@example.com,18,low
11993,Name_139,66.0,50000.0,2015-11-09,Finance,3545.0,"Street 41, City 19",3526724126.0,email_507@example.com,18,low
11994,Name_229,69.0,50000.0,2021-07-30,Unknown,9549.0,"Street 61, City 39",6982875907.0,email_97@example.com,18,low
11995,Name_274,35.0,60000.0,2021-01-24,HR,5033.0,"Street 52, City 28",1967079217.0,email_733@example.com,18,medium
11996,Name_439,39.0,50000.0,2021-04-08,Unknown,9916.0,"Street 5, City 34",2232445470.0,email_96@example.com,17,low
11997,Name_562,48.0,50000.0,2024-08-07,IT,9226.0,"Street 36, City 28",3801436375.0,email_912@example.com,18,low
11998,Name_910,53.0,60000.0,2016-08-25,HR,1689.0,"Street 90, City 35",5258725092.0,email_79@example.com,18,medium
11999,Name_118,48.0,60000.0,2020-06-11,IT,4112.0,"Street 36, City 34",4026910041.0,email_624@example.com,18,medium
12000,Name_714,63.0,60000.0,2024-02-05,Finance,6021.0,"Street 14, City 22",7707306113.0,email_485@example.com,18,medium
12001,Name_995,20.0,70000.0,2016-02-13,Unknown,,"Street 53, City 23",7440890405.0,email_654@example.com,18,medium
12002,Name_905,50.0,60000.0,2015-10-03,Finance,4240.0,"Street 46, City 41",1648713710.0,email_955@example.com,18,medium
12003,Name_483,44.0,60000.0,2017-11-08,Marketing,8986.0,"Street 55, City 27",1038963902.0,email_664@example.com,18,medium
12004,Name_395,78.0,70000.0,2016-05-17,Unknown,7304.0,"Street 54, City 44",7226583745.0,email_495@example.com,18,medium
12005,Name_703,60.0,60000.0,2023-04-08,Marketing,9554.0,,,,3,medium
12006,Name_876,18.0,70000.0,2017-04-15,IT,1394.0,"Street 78, City 21",5328264641.0,email_690@example.com,18,medium
12007,Name_460,48.0,50000.0,2022-07-02,Marketing,7469.0,,,,3,low
12008,Name_835,74.0,50000.0,2017-04-19,IT,7128.0,"Street 90, City 36",7663472637.0,email_668@example.com,18,low
12009,Name_693,26.0,60000.0,2019-02-21,Finance,7261.0,"Street 88, City 49",5227140215.0,email_965@example.com,18,medium
12010,Name_935,22.0,60000.0,,HR,9128.0,"Street 52, City 41",9925999360.0,email_786@example.com,18,medium
12011,Name_78,32.0,60000.0,2024-06-16,Finance,,"Street 48, City 37",3187616587.0,email_907@example.com,18,medium
12012,Name_952,67.0,70000.0,2019-07-27,Marketing,1529.0,"Street 91, City 34",1796300774.0,email_1000@example.com,18,medium
12013,Name_412,26.0,60000.0,2018-09-26,IT,8681.0,"Street 95, City 38",3063711601.0,email_881@example.com,18,medium
12014,Name_75,62.0,60000.0,2025-03-14,Marketing,4437.0,"Street 8, City 26",9247820031.0,email_317@example.com,17,medium
12015,Name_295,45.0,60000.0,2022-04-19,HR,5537.0,"Street 15, City 16",9108700500.0,email_536@example.com,18,medium
12016,Name_793,30.0,70000.0,2023-10-25,Unknown,7297.0,"Street 28, City 18",4285104626.0,email_67@example.com,18,medium
12017,Name_21,41.0,50000.0,2021-10-26,Unknown,3193.0,"Street 62, City 43",8429008373.0,email_60@example.com,18,low
12018,Name_906,62.0,50000.0,,Unknown,2200.0,"Street 95, City 49",5210882148.0,email_614@example.com,18,low
12019,Name_171,76.0,50000.0,2015-09-08,Marketing,2977.0,"Street 81, City 26",2441396625.0,email_693@example.com,18,low
12020,Name_15,27.0,60000.0,2017-09-25,Unknown,8153.0,"Street 95, City 14",4577196483.0,email_543@example.com,18,medium
12021,Name_211,59.0,70000.0,2019-10-20,IT,5313.0,"Street 43, City 47",7687645304.0,email_678@example.com,18,medium
12022,Name_560,39.0,50000.0,2023-01-24,HR,7686.0,"Street 87, City 10",1158926837.0,email_143@example.com,18,low
12023,Name_86,56.0,70000.0,2019-09-08,Finance,8864.0,"Street 46, City 10",8381957008.0,email_858@example.com,18,medium
12024,Name_149,77.0,50000.0,2022-10-11,IT,3288.0,"Street 31, City 4",7513736757.0,email_850@example.com,17,low
12025,Name_700,39.0,50000.0,2020-11-28,HR,5025.0,"Street 60, City 28",7957057495.0,email_653@example.com,18,low
12026,Name_372,54.0,50000.0,2020-09-28,Finance,3644.0,"Street 43, City 30",2888564187.0,email_491@example.com,18,low
12027,Name_480,69.0,70000.0,2019-05-20,Unknown,5201.0,,,,3,medium
12028,Name_818,56.0,60000.0,2023-04-12,Finance,1543.0,"Street 50, City 16",1363278938.0,email_606@example.com,18,medium
12029,Name_151,37.0,60000.0,2022-06-05,Marketing,,"Street 42, City 47",6915150184.0,email_825@example.com,18,medium
12030,Name_141,27.0,70000.0,2023-07-06,Marketing,1860.0,"Street 88, City 22",1215681198.0,email_300@example.com,18,medium
12031,Name_69,27.0,60000.0,2018-10-08,Unknown,7312.0,"Street 27, City 2",9006480549.0,email_915@example.com,17,medium
12032,Name_260,43.0,70000.0,,Unknown,5034.0,"Street 68, City 36",3772823442.0,email_944@example.com,18,medium
12033,Name_988,42.0,60000.0,2016-01-07,IT,9377.0,"Street 20, City 19",5801191933.0,email_584@example.com,18,medium
12034,Name_846,70.0,50000.0,2020-07-10,IT,9862.0,"Street 91, City 29",6449608882.0,email_506@example.com,18,low
12035,Name_968,73.0,60000.0,2020-06-09,Marketing,3290.0,"Street 77, City 16",6876939394.0,email_958@example.com,18,medium
12036,Name_521,45.0,50000.0,2019-08-11,HR,8797.0,"Street 70, City 32",7880099124.0,email_677@example.com,18,low
12037,Name_633,30.0,60000.0,2020-06-29,IT,2620.0,"Street 34, City 44",9463532363.0,email_240@example.com,18,medium
12038,Name_371,32.0,60000.0,2021-08-23,HR,,"Street 12, City 6",7054496885.0,email_468@example.com,17,medium
12039,Name_419,77.0,60000.0,2017-09-27,Marketing,7718.0,,,,3,medium
12040,Name_101,77.0,60000.0,2023-08-19,IT,8734.0,"Street 86, City 18",2804817793.0,email_219@example.com,18,medium
12041,Name_661,23.0,60000.0,2016-09-19,HR,3865.0,"Street 69, City 22",7256920163.0,email_723@example.com,18,medium
12042,Name_954,69.0,70000.0,2019-06-24,HR,9907.0,"Street 8, City 20",6524846197.0,email_533@example.com,17,medium
12043,Name_658,29.0,60000.0,2017-07-01,IT,4250.0,"Street 2, City 47",9630810961.0,email_421@example.com,17,medium
12044,Name_865,36.0,60000.0,2023-08-20,Unknown,,"Street 29, City 40",2244275007.0,email_620@example.com,18,medium
12045,Name_968,49.0,70000.0,2018-04-27,Finance,5519.0,,,,3,medium
12046,Name_243,28.0,70000.0,2021-01-24,Unknown,,"Street 42, City 4",7666083901.0,email_162@example.com,17,medium
12047,Name_753,55.0,60000.0,2024-03-04,Finance,9928.0,"Street 20, City 39",3260195220.0,email_230@example.com,18,medium
12048,Name_512,50.0,70000.0,2018-11-16,HR,1682.0,,,,3,medium
12049,Name_849,19.0,60000.0,,IT,9137.0,"Street 80, City 25",7858782347.0,email_232@example.com,18,medium
12050,Name_555,72.0,60000.0,2017-12-30,Marketing,8207.0,"Street 70, City 10",5372678548.0,email_452@example.com,18,medium
12051,Name_95,32.0,70000.0,2022-11-17,IT,4787.0,"Street 62, City 34",9398151909.0,email_424@example.com,18,medium
12052,Name_226,53.0,60000.0,2015-12-13,Unknown,5342.0,"Street 23, City 25",3765157660.0,email_550@example.com,18,medium
12053,Name_518,22.0,60000.0,2017-06-14,Finance,3433.0,"Street 88, City 48",6702714907.0,email_211@example.com,18,medium
12054,Name_214,32.0,50000.0,,IT,6961.0,"Street 97, City 46",2402537767.0,email_59@example.com,18,low
12055,Name_718,48.0,50000.0,2017-11-28,Finance,3430.0,,,,3,low
12056,Name_67,27.0,60000.0,2022-10-11,Unknown,8662.0,"Street 9, City 20",5320368760.0,email_347@example.com,17,medium
12057,Name_396,34.0,60000.0,2018-03-14,Unknown,9146.0,"Street 35, City 18",8984295354.0,email_650@example.com,18,medium
12058,Name_612,51.0,60000.0,,IT,9076.0,"Street 81, City 21",4124862401.0,email_378@example.com,18,medium
12059,Name_12,69.0,50000.0,2024-12-23,Marketing,5862.0,"Street 38, City 29",6864288151.0,email_482@example.com,18,low
12060,Name_237,41.0,60000.0,2024-10-07,Marketing,2670.0,"Street 37, City 3",4581014066.0,email_646@example.com,17,medium
12061,Name_834,27.0,60000.0,2021-09-10,Finance,4983.0,"Street 30, City 16",2355133886.0,email_949@example.com,18,medium
12062,Name_770,69.0,60000.0,2016-06-24,IT,7280.0,"Street 90, City 39",2024808319.0,email_239@example.com,18,medium
12063,Name_399,47.0,50000.0,2020-03-31,HR,,"Street 27, City 10",3342444347.0,email_779@example.com,18,low
12064,Name_407,20.0,60000.0,2018-10-04,Unknown,1793.0,"Street 27, City 1",6718106009.0,email_985@example.com,17,medium
12065,Name_925,68.0,60000.0,,Finance,7014.0,"Street 94, City 30",4462395252.0,email_52@example.com,18,medium
12066,Name_849,77.0,70000.0,2019-11-30,Unknown,9659.0,"Street 4, City 33",4073608346.0,email_140@example.com,17,medium
12067,Name_480,54.0,50000.0,2021-10-31,Finance,4135.0,"Street 20, City 49",9224135821.0,email_186@example.com,18,low
12068,Name_647,20.0,60000.0,2022-01-23,IT,4185.0,"Street 31, City 21",8053723100.0,email_607@example.com,18,medium
12069,Name_222,57.0,70000.0,2024-12-01,Finance,2448.0,"Street 64, City 19",8702845669.0,email_184@example.com,18,medium
12070,Name_156,22.0,60000.0,2015-12-28,Finance,5634.0,"Street 45, City 32",5301125907.0,email_711@example.com,18,medium
12071,Name_654,45.0,60000.0,2023-02-01,HR,1605.0,"Street 44, City 18",1652222759.0,email_992@example.com,18,medium
12072,Name_428,79.0,70000.0,2023-07-04,Finance,2649.0,"Street 100, City 24",6528465815.0,email_700@example.com,19,medium
12073,Name_158,61.0,60000.0,2016-02-23,Marketing,6021.0,"Street 60, City 1",7740677927.0,email_444@example.com,17,medium
12074,Name_977,31.0,60000.0,,Finance,2751.0,"Street 57, City 21",9018223324.0,email_329@example.com,18,medium
12075,Name_416,56.0,60000.0,,Finance,5128.0,"Street 29, City 3",9167512611.0,email_589@example.com,17,medium
12076,Name_326,28.0,60000.0,2018-02-07,IT,8731.0,"Street 33, City 29",3388512988.0,email_107@example.com,18,medium
12077,Name_371,25.0,60000.0,2017-08-14,Finance,3562.0,"Street 27, City 14",2674894195.0,email_535@example.com,18,medium
12078,Name_344,54.0,70000.0,2017-07-18,HR,8253.0,"Street 66, City 49",8786407777.0,email_63@example.com,18,medium
12079,Name_262,25.0,60000.0,2017-01-08,IT,1726.0,,,,3,medium
12080,Name_283,29.0,60000.0,2024-01-08,Unknown,1049.0,"Street 49, City 3",5701598316.0,email_174@example.com,17,medium
12081,Name_850,32.0,50000.0,2024-07-10,Marketing,7981.0,,,,3,low
12082,Name_856,36.0,70000.0,2021-06-06,Marketing,,"Street 9, City 13",2325562373.0,email_604@example.com,17,medium
12083,Name_229,65.0,70000.0,2016-07-19,Unknown,8938.0,"Street 42, City 6",6908945521.0,email_630@example.com,17,medium
12084,Name_888,63.0,70000.0,2020-10-16,Finance,1139.0,"Street 11, City 32",3018499267.0,email_221@example.com,18,medium
12085,Name_280,45.0,70000.0,2023-02-14,HR,9251.0,"Street 89, City 7",1192231221.0,email_138@example.com,17,medium
12086,Name_870,24.0,50000.0,,HR,3159.0,"Street 98, City 35",3266201295.0,email_698@example.com,18,low
12087,Name_290,57.0,70000.0,2015-09-07,HR,,"Street 30, City 47",6226766272.0,email_777@example.com,18,medium
12088,Name_680,24.0,70000.0,2022-05-21,HR,4945.0,,,,3,medium
12089,Name_47,47.0,60000.0,2015-06-12,Finance,5528.0,"Street 41, City 7",1551506435.0,email_848@example.com,17,medium
12090,Name_975,35.0,60000.0,2020-02-10,Unknown,9877.0,"Street 64, City 4",2474207655.0,email_650@example.com,17,medium
12091,Name_715,41.0,70000.0,,Unknown,3245.0,"Street 25, City 23",9520342295.0,email_626@example.com,18,medium
12092,Name_214,23.0,60000.0,2020-06-03,Marketing,2227.0,"Street 49, City 12",5884598337.0,email_360@example.com,18,medium
12093,Name_758,75.0,60000.0,2023-05-11,Unknown,8823.0,"Street 7, City 7",9466882979.0,email_301@example.com,16,medium
12094,Name_24,68.0,60000.0,2018-12-26,HR,8971.0,"Street 48, City 20",8080218651.0,email_852@example.com,18,medium
12095,Name_321,21.0,60000.0,2016-11-04,Finance,8241.0,,,,3,medium
12096,Name_274,72.0,60000.0,2019-04-23,IT,8055.0,"Street 11, City 11",7600314856.0,email_760@example.com,18,medium
12097,Name_556,20.0,70000.0,2019-10-03,IT,3229.0,"Street 50, City 32",5994230673.0,email_294@example.com,18,medium
12098,Name_844,66.0,70000.0,2016-11-09,HR,,"Street 40, City 45",5884367096.0,email_597@example.com,18,medium
12099,Name_313,71.0,60000.0,2017-11-22,Marketing,3196.0,"Street 60, City 11",7048024651.0,email_304@example.com,18,medium
12100,Name_363,68.0,50000.0,2015-06-05,IT,9047.0,"Street 17, City 2",5562415663.0,email_866@example.com,17,low
12101,Name_668,76.0,60000.0,2025-02-23,HR,2286.0,"Street 40, City 2",7153421462.0,email_639@example.com,17,medium
12102,Name_380,64.0,60000.0,2019-12-08,Finance,3262.0,"Street 43, City 26",6691540068.0,email_926@example.com,18,medium
12103,Name_711,75.0,60000.0,2017-11-09,IT,,,,,3,medium
12104,Name_919,23.0,50000.0,2021-04-19,HR,7209.0,"Street 37, City 26",1845371169.0,email_943@example.com,18,low
12105,Name_981,43.0,60000.0,2024-01-27,IT,7638.0,"Street 50, City 43",7911761281.0,email_54@example.com,18,medium
12106,Name_674,61.0,60000.0,2015-11-03,Finance,2137.0,"Street 1, City 38",3010768034.0,email_834@example.com,17,medium
12107,Name_907,68.0,60000.0,2025-05-20,Unknown,6596.0,"Street 2, City 17",3659911234.0,email_923@example.com,17,medium
12108,Name_470,55.0,70000.0,2015-07-20,Unknown,9143.0,"Street 38, City 9",7952882083.0,email_34@example.com,17,medium
12109,Name_746,28.0,60000.0,2024-07-10,Finance,9103.0,"Street 95, City 6",8204659774.0,email_345@example.com,17,medium
12110,Name_675,69.0,50000.0,2023-08-24,Finance,2884.0,"Street 20, City 19",6191771680.0,email_713@example.com,18,low
12111,Name_116,46.0,60000.0,2022-08-24,Unknown,2226.0,"Street 89, City 19",6377644139.0,email_392@example.com,18,medium
12112,Name_605,37.0,60000.0,2024-02-12,Finance,8634.0,"Street 18, City 46",5384841955.0,email_536@example.com,18,medium
12113,Name_42,27.0,60000.0,2022-10-15,Finance,9111.0,"Street 46, City 19",1151278963.0,email_265@example.com,18,medium
12114,Name_796,43.0,60000.0,2022-11-10,Finance,9543.0,"Street 60, City 35",4741096390.0,email_928@example.com,18,medium
12115,Name_379,65.0,60000.0,2020-08-02,Unknown,7855.0,"Street 15, City 35",2406638692.0,email_178@example.com,18,medium
12116,Name_722,44.0,60000.0,2021-11-28,Unknown,2663.0,"Street 35, City 13",8685664682.0,email_523@example.com,18,medium
12117,Name_206,67.0,60000.0,2024-09-17,IT,9509.0,"Street 49, City 7",7287341600.0,email_419@example.com,17,medium
12118,Name_466,31.0,60000.0,2018-07-02,Unknown,2100.0,"Street 54, City 4",1544809465.0,email_236@example.com,17,medium
12119,Name_732,53.0,60000.0,2017-01-27,IT,6580.0,"Street 49, City 12",6380670021.0,email_484@example.com,18,medium
12120,Name_280,76.0,60000.0,2024-03-08,Unknown,1658.0,"Street 61, City 39",2360706413.0,email_137@example.com,18,medium
12121,Name_648,29.0,70000.0,2019-08-06,Marketing,3006.0,,,,3,medium
12122,Name_618,69.0,60000.0,2021-07-10,IT,2323.0,"Street 80, City 12",3362744433.0,email_326@example.com,18,medium
12123,Name_118,76.0,70000.0,2019-04-20,Finance,,"Street 21, City 28",3387011014.0,email_733@example.com,18,medium
12124,Name_237,40.0,60000.0,2019-02-21,Marketing,2083.0,"Street 1, City 38",6819432213.0,email_876@example.com,17,medium
12125,Name_309,38.0,50000.0,2025-01-28,Unknown,5925.0,"Street 53, City 19",9982326429.0,email_187@example.com,18,low
12126,Name_456,25.0,60000.0,2015-10-12,Unknown,,"Street 100, City 50",8921696499.0,email_433@example.com,19,medium
12127,Name_900,56.0,70000.0,2023-12-04,Marketing,7822.0,"Street 9, City 26",4045208560.0,email_412@example.com,17,medium
12128,Name_475,75.0,60000.0,2020-04-13,HR,3477.0,,,,3,medium
12129,Name_100,26.0,60000.0,2022-02-04,Finance,9056.0,"Street 46, City 42",4055397394.0,email_206@example.com,18,medium
12130,Name_261,41.0,60000.0,2024-05-10,IT,7841.0,"Street 77, City 43",7603090818.0,email_57@example.com,18,medium
12131,Name_993,48.0,50000.0,2019-11-02,Marketing,2216.0,"Street 56, City 6",8515234414.0,email_195@example.com,17,low
12132,Name_305,42.0,60000.0,2019-12-17,IT,5676.0,"Street 55, City 39",9622847998.0,email_690@example.com,18,medium
12133,Name_354,34.0,60000.0,2020-11-22,Unknown,2116.0,"Street 81, City 48",5575426885.0,email_262@example.com,18,medium
12134,Name_286,59.0,60000.0,2024-07-29,HR,8864.0,"Street 57, City 28",2274073766.0,email_809@example.com,18,medium
12135,Name_328,46.0,70000.0,2021-06-06,HR,,"Street 90, City 26",3028183476.0,email_323@example.com,18,medium
12136,Name_103,77.0,60000.0,2025-05-07,IT,6275.0,,,,3,medium
12137,Name_63,20.0,50000.0,2020-08-19,Unknown,3884.0,"Street 78, City 16",1835391962.0,email_487@example.com,18,low
12138,Name_687,48.0,60000.0,2024-02-10,HR,6548.0,"Street 85, City 40",8951544505.0,email_278@example.com,18,medium
12139,Name_282,74.0,70000.0,2017-06-30,Finance,5825.0,"Street 18, City 33",9068059670.0,email_722@example.com,18,medium
12140,Name_441,25.0,60000.0,2021-10-27,Unknown,5562.0,"Street 49, City 17",1157529414.0,email_367@example.com,18,medium
12141,Name_293,31.0,60000.0,2024-03-27,Marketing,9653.0,"Street 90, City 33",2948945761.0,email_34@example.com,18,medium
12142,Name_738,75.0,60000.0,2020-06-01,Marketing,3758.0,"Street 48, City 49",9396563486.0,email_679@example.com,18,medium
12143,Name_7,56.0,60000.0,2019-07-23,Marketing,7109.0,"Street 100, City 15",3961157596.0,email_698@example.com,19,medium
12144,Name_639,33.0,60000.0,2019-06-20,Finance,7151.0,,,,3,medium
12145,Name_936,35.0,60000.0,2017-11-18,Unknown,1115.0,"Street 46, City 19",9437850979.0,email_784@example.com,18,medium
12146,Name_92,48.0,60000.0,2019-11-14,IT,,"Street 6, City 35",1771880496.0,email_290@example.com,17,medium
12147,Name_935,28.0,70000.0,,IT,5275.0,"Street 75, City 25",2806313504.0,email_569@example.com,18,medium
12148,Name_190,55.0,60000.0,2015-10-09,Unknown,3846.0,"Street 70, City 41",4629343656.0,email_589@example.com,18,medium
12149,Name_871,37.0,60000.0,2016-06-19,Finance,,"Street 85, City 27",5755472818.0,email_586@example.com,18,medium
12150,Name_476,70.0,60000.0,2023-09-19,Unknown,9169.0,"Street 100, City 31",4413409647.0,email_98@example.com,19,medium
12151,Name_511,63.0,70000.0,2019-01-25,IT,9275.0,"Street 50, City 5",1808113608.0,email_649@example.com,17,medium
12152,Name_462,70.0,60000.0,2022-11-10,Unknown,6157.0,"Street 33, City 47",4408089992.0,email_734@example.com,18,medium
12153,Name_53,62.0,60000.0,2023-01-12,Marketing,6125.0,"Street 99, City 16",4104953712.0,email_837@example.com,18,medium
12154,Name_754,21.0,60000.0,2020-05-30,Unknown,6051.0,"Street 48, City 26",7354123450.0,email_86@example.com,18,medium
12155,Name_486,37.0,60000.0,,HR,8852.0,"Street 29, City 15",8198676198.0,email_380@example.com,18,medium
12156,Name_644,48.0,50000.0,2018-11-12,Unknown,9234.0,"Street 82, City 26",9460500312.0,email_533@example.com,18,low
12157,Name_490,37.0,70000.0,2020-03-13,IT,4157.0,"Street 28, City 24",8130207411.0,email_299@example.com,18,medium
12158,Name_978,28.0,60000.0,2016-06-16,IT,3395.0,"Street 36, City 6",9412721102.0,email_172@example.com,17,medium
12159,Name_364,67.0,60000.0,2021-11-12,IT,7226.0,,,,3,medium
12160,Name_112,18.0,50000.0,2017-06-29,Marketing,,"Street 80, City 11",3846833245.0,email_144@example.com,18,low
12161,Name_409,61.0,60000.0,2017-08-13,IT,4585.0,"Street 64, City 38",5509637012.0,email_432@example.com,18,medium
12162,Name_7,48.0,60000.0,2021-07-07,HR,1435.0,"Street 6, City 32",6238702688.0,email_822@example.com,17,medium
12163,Name_742,56.0,60000.0,2017-08-27,Unknown,6476.0,,,,3,medium
12164,Name_668,48.0,70000.0,2016-06-19,Finance,9328.0,"Street 7, City 39",9776076842.0,email_325@example.com,17,medium
12165,Name_197,48.0,60000.0,2022-12-12,IT,5887.0,"Street 98, City 35",3987197878.0,email_540@example.com,18,medium
12166,Name_835,71.0,70000.0,,Unknown,5745.0,,,,3,medium
12167,Name_876,53.0,50000.0,2023-05-10,Marketing,8756.0,"Street 17, City 14",9823173648.0,email_136@example.com,18,low
12168,Name_735,35.0,50000.0,2016-02-25,Unknown,6132.0,"Street 61, City 47",9226180598.0,email_223@example.com,18,low
12169,Name_367,64.0,70000.0,2015-08-24,IT,3747.0,,,,3,medium
12170,Name_250,48.0,60000.0,2019-12-19,IT,3250.0,"Street 14, City 1",3304529945.0,email_610@example.com,17,medium
12171,Name_916,52.0,60000.0,2019-08-27,IT,6073.0,"Street 91, City 37",1950792398.0,email_637@example.com,18,medium
12172,Name_595,56.0,70000.0,2019-02-11,HR,2506.0,,,,3,medium
12173,Name_240,55.0,60000.0,2020-01-24,Unknown,5186.0,"Street 41, City 34",6335733637.0,email_875@example.com,18,medium
12174,Name_380,48.0,60000.0,2025-02-12,Finance,9655.0,"Street 40, City 41",6940872003.0,email_732@example.com,18,medium
12175,Name_907,64.0,60000.0,2025-01-25,HR,9448.0,"Street 91, City 43",3902625869.0,email_199@example.com,18,medium
12176,Name_872,23.0,70000.0,2024-07-27,Finance,6391.0,"Street 47, City 33",6164101511.0,email_673@example.com,18,medium
12177,Name_835,25.0,50000.0,2015-12-27,IT,8695.0,"Street 44, City 28",6317460850.0,email_857@example.com,18,low
12178,Name_471,57.0,60000.0,2018-05-10,Finance,6051.0,"Street 88, City 41",3061279529.0,email_567@example.com,18,medium
12179,Name_775,39.0,50000.0,2025-03-17,Finance,7042.0,"Street 67, City 37",9560705715.0,email_754@example.com,18,low
12180,Name_919,18.0,50000.0,2019-04-18,HR,9692.0,"Street 41, City 12",1018598943.0,email_422@example.com,18,low
12181,Name_701,75.0,50000.0,2020-02-13,HR,3675.0,"Street 61, City 8",2990167013.0,email_310@example.com,17,low
12182,Name_455,30.0,70000.0,2020-05-14,Unknown,9624.0,"Street 26, City 14",1704833622.0,email_36@example.com,18,medium
12183,Name_366,72.0,60000.0,2024-06-10,Finance,6792.0,"Street 32, City 50",8787101568.0,email_610@example.com,18,medium
12184,Name_290,41.0,60000.0,2021-06-14,HR,2141.0,"Street 9, City 27",3700601897.0,email_895@example.com,17,medium
12185,Name_874,38.0,60000.0,2019-05-04,Unknown,9701.0,,,,3,medium
12186,Name_403,62.0,60000.0,2017-08-16,Finance,4447.0,"Street 93, City 29",4239788440.0,email_934@example.com,18,medium
12187,Name_58,60.0,60000.0,2022-10-09,Finance,4967.0,"Street 82, City 7",6871809503.0,email_704@example.com,17,medium
12188,Name_521,21.0,60000.0,2016-12-23,IT,8921.0,"Street 62, City 34",9970685387.0,email_326@example.com,18,medium
12189,Name_304,24.0,60000.0,2022-04-29,HR,,"Street 39, City 5",5365628861.0,email_514@example.com,17,medium
12190,Name_115,77.0,60000.0,2019-08-09,Marketing,7040.0,"Street 89, City 9",4031624843.0,email_833@example.com,17,medium
12191,Name_210,29.0,50000.0,2019-11-20,HR,9458.0,"Street 19, City 41",8810508957.0,email_428@example.com,18,low
12192,Name_41,76.0,60000.0,2024-11-07,IT,1362.0,"Street 68, City 4",3410467852.0,email_41@example.com,17,medium
12193,Name_816,30.0,60000.0,2019-10-01,Unknown,9782.0,"Street 81, City 9",6983126434.0,email_518@example.com,17,medium
12194,Name_173,71.0,70000.0,2024-08-16,HR,3508.0,"Street 49, City 36",2445233322.0,email_61@example.com,18,medium
12195,Name_234,61.0,50000.0,,Finance,,"Street 73, City 6",4346122712.0,email_598@example.com,17,low
12196,Name_793,33.0,50000.0,2022-04-02,Marketing,,"Street 92, City 27",5568258134.0,email_903@example.com,18,low
12197,Name_884,23.0,60000.0,2015-10-31,Unknown,8738.0,"Street 72, City 34",4337082880.0,email_194@example.com,18,medium
12198,Name_590,31.0,60000.0,2018-08-01,HR,5297.0,"Street 34, City 22",7663480857.0,email_37@example.com,18,medium
12199,Name_620,68.0,70000.0,2021-07-07,Unknown,5079.0,"Street 81, City 30",1500502452.0,email_611@example.com,18,medium
12200,Name_793,65.0,60000.0,,Finance,6871.0,"Street 37, City 28",3076182890.0,email_741@example.com,18,medium
12201,Name_403,76.0,70000.0,2020-08-18,Marketing,6050.0,"Street 18, City 7",6275670215.0,email_174@example.com,17,medium
12202,Name_39,75.0,50000.0,2020-01-11,Finance,,"Street 47, City 1",4557956819.0,email_501@example.com,17,low
12203,Name_119,48.0,60000.0,2024-12-14,Marketing,7053.0,"Street 53, City 18",5182928881.0,email_388@example.com,18,medium
12204,Name_335,53.0,70000.0,2021-03-20,Unknown,5902.0,"Street 81, City 22",4878951142.0,email_29@example.com,18,medium
12205,Name_336,54.0,60000.0,2023-06-20,HR,9341.0,"Street 32, City 22",9014578521.0,email_45@example.com,18,medium
12206,Name_539,58.0,50000.0,,Marketing,3824.0,"Street 9, City 48",5836552354.0,email_145@example.com,17,low
12207,Name_616,73.0,70000.0,2016-03-04,Finance,,"Street 13, City 37",8753350397.0,email_901@example.com,18,medium
12208,Name_74,52.0,70000.0,2017-11-10,Marketing,1188.0,"Street 13, City 18",2855750232.0,email_505@example.com,18,medium
12209,Name_191,71.0,60000.0,2016-05-21,Unknown,6083.0,"Street 99, City 44",5933603213.0,email_345@example.com,18,medium
12210,Name_324,27.0,70000.0,2020-08-01,Unknown,1850.0,"Street 49, City 22",5841132101.0,email_572@example.com,18,medium
12211,Name_147,34.0,50000.0,2019-06-25,Unknown,8819.0,"Street 54, City 10",5815920520.0,email_50@example.com,18,low
12212,Name_767,68.0,70000.0,2022-04-13,HR,4481.0,,,,3,medium
